address,location,price,publish_time,room_area,room_img,room_infos,room_layout,room_orientation,room_url,surrounding_desc,title
大源欢乐颂,"104.043953,30.552636",3800,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/pc0_iU7pZ6y7O.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_wdCrHXVxU.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_4ueZnWqhI.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_XqzBHvfnB.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_czVZEwToz.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_g6RejARma.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_JrAZbST3g.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_P80yFbiRC.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：38.90㎡,朝向：西,维护：3天前,入住：随时入住,楼层：中楼层/9层,电梯：有,车位：暂无数据,用水：商水,用电：商电,燃气：有,采暖：暂无数据,租期：暂无数据,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2784888184596086784.html,"【交通出行】天府四街上有公交171A,171B,195路公交，南华路上有公交203A,203B。出行方便，同时位于剑南大道西侧，片区整体环境舒适，四通八达，出行便利，且不会拥堵【周边配套】有伊藤洋华堂旗舰店、复地复城国际，世豪广场，铁像寺水街、清凤时代城，银行：中国光大银行、农业银行、工商银行、招商银行等【小区介绍】大源欢乐颂位于成都市高新大源，总建筑面积193044，总占地面积28288，共计房屋3312户，小区物业公司为成都龙湖物业服务有限公司。围合式小区，有绿化","
        整租·大源欢乐颂 1室1厅 西              "
城北优品道,"104.084493,30.762945",1200,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/pc0_JHJSza9Dj.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_Y0GK3isuh.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_48P88Fxgd.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_Fbe9GlDqa.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_FaKXrE06c.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_2d3HHjjLf.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：38.04㎡,朝向：东,维护：3天前,入住：随时入住,楼层：高楼层/32层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：2年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2785347101465247744.html,【户型介绍】户型方正，采光通风良好，房东自主装修，家具家电齐全。。。。。【周边配套】小区底商成熟，餐饮业，娱乐行业，药店等都一应俱全。有家乐福超市，配有电影院。大天路15号公交直通金牛万达广场【小区介绍】小区环境好，绿化高，居住舒适，物业服务质量高，整个小区品质高,"
        整租·城北优品道 1室1厅 东              "
保利贝森公馆,"104.011092,30.676227",400,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/43b7f84e20f7353c7767e8a13821064c-081.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：36.22㎡,朝向：东,维护：3天前,入住：随时入住,楼层：地下室/1层,电梯：有,车位：暂无数据,用水：暂无数据,用电：暂无数据,燃气：无,采暖：自采暖,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2691343476536385536.html,,"
        整租·保利贝森公馆 1室0厅 东              "
润莱金座,"104.0656645276,30.560157322241",5500,房源维护时间：2021-05-11,,https://image1.ljcdn.com/rent-user-avatar/66a657e1-8577-4f2e-8008-745416a49c12.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/e4d060b5-7a69-401b-ad4b-581068cd0306.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/12e13a74-533c-4eb4-8501-076921fde578.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/f5cc1897-37b7-4f64-aace-ff4d9dbf3f6f.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/6fd3b531-2b49-478c-9995-7f4274cf468a.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/ea6dd3b4-29ab-4ad7-82d5-abd8d5a588fe.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/f0c04ab9-3ae6-4ff4-aa6a-8f179e029b12.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/34b4c3fc-8ff7-4ca7-ba41-03cf1710fce0.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/71ff1bd6-6dc6-4b8a-a1ed-1dfdf3ebb310.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/62f75ce2-f1d1-4d8c-8402-b9bde86db9d9.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/2ada825a-2e13-4d98-9201-c968453d8772.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/764358a2-fa1c-4ed3-b21e-f47193a2734c.780x439.jpg,"基本信息,面积：99.18㎡,朝向：东 南,维护：1个月前,入住：随时入住,楼层：18/19层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：1~2年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2691209898767171584.html,1、房屋介绍：室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。2、小区介绍：润莱金座小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。3、总结：周边租客都是都市青年，邻居素质高，好相处。欢迎您来电！,"
        整租·润莱金座 3室2厅 东/南              "
怡景城市花苑,"103.983535,30.760645",2000,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/pc0_wA8WdYFKJ.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_HVPXhcdz9.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_dKnGGuu7O.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_fWh1zwVGO.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_TzMp7zZhg.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_Or55ODgMY.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_VSmqBTdrZ.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_nwJ6vzaeW.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_Va783w8Gk.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_RdMJuAHUi.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：88.00㎡,朝向：东南,维护：3天前,入住：随时入住,楼层：低楼层/26层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2692759513303891968.html,,"
        整租·怡景城市花苑 3室1厅 东南              "
佳兆业丽晶公馆,"103.876984,30.695428",1550,房源维护时间：2021-06-07,,"https://image1.ljcdn.com/110000-inspection/pc0_n01htMXWd.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_W1Phn4Gne.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_E9ub7RSEW.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_3OkOfgn29.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_jmnOjbflS.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_mwr0ucf3k.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_KQJEnjiNc.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_GDbm8E7Js.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：79.64㎡,朝向：东南,维护：2天前,入住：随时入住,楼层：高楼层/34层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：2年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2692584204549758976.html,【户型介绍】视野无遮挡采光好，户型方正，楼龄新，环境好，布局合理，无浪费【周边配套】小区配套齐全，1公里范围内涵盖地铁（四号线光华公园站），珠江广场，伊藤洋华堂，新光天地，家乐福，永辉等。公园：楼下就是江安河沿河公园，连接碧落湖公园，小区环境好。教育：楼下就是光华实验【小区介绍】小区建于2018年5月，共两期，此房位置在二期。物业费为2.2元每平米，人车分流，保安24小时值守。 开发商：成都锦城佳业房地产开发有限公司 物业：成都佳兆业物业管理有限公司,"
        整租·佳兆业丽晶公馆 3室2厅 东南              "
中德英伦联邦B区,"104.08705912069,30.533855159326",850,房源维护时间：2021-05-27,,https://image1.ljcdn.com/rent-user-avatar/d11b0864-b6e9-4e7a-94f8-7b65f6ea512b.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/623bda60-6a3b-49ca-be13-796a9c458ae9.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/f8c378b5-8908-4ec7-992b-3be4759147bc.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/bf1139db-c9b3-4e48-8f23-f9424caddc20.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/efb326ca-90c0-4093-8231-b176b1bff251.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/82d38d46-ed40-45c7-bffa-bc298823c64d.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/2c361f83-6ab3-42fa-a5cc-911b327379a5.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/3b0cfee1-8564-473a-a126-a57bd8623036.780x439.jpg,"基本信息,面积：15.00㎡,朝向：南,维护：13天前,入住：随时入住,楼层：13/43层,电梯：有,车位：免费使用,用水：民水,用电：民电,燃气：有,采暖：集中供暖,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2694828652654501888.html,1、房屋介绍：室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。2、小区介绍：中德英伦联邦B区小区附近配套齐全，交通便利，出行娱乐都非常方便。3、总结：周边租客都是都市青年，邻居素质高，好相处。欢迎您来电！,"
        合租·中德英伦联邦B区 5居室 南卧              "
绿地世纪城,"104.086035,30.726715",2600,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/4b5e420e42f98241693d0f2237c7b190-051.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/1600f293416406bf21771690b804fe92-074.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/73e38d46faa76f484f64eb39876abf14-007.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/f56e58c041bd21e2dc05f3051854e9f7-037.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/cac5bdb6b1839c1648e9eb0bbb466a9d-100.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/f19b0bc374db7900a097b0dc51d55450-027.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/ca41ee5e5efe7412b6d313997c032879-064.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/04fd07c9c4fc7b31c97e330db82cec58-047.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/5ac82d13d104406995109b2dcaeb360a-015.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：87.00㎡,朝向：南,维护：3天前,入住：随时入住,楼层：高楼层/20层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2694004538943750144.html,【交通出行】地铁一号线韦家碾地铁站， 公交1046路.50路70路，数据来源百度地图。背靠三环，出小区就是凤凰立交，北新高架，出行便捷【周边配套】红星美凯龙家具市场更有美食一条街，龙湖北城天街商场 （民生银行，工商银行，建设银行）小区底商（舞东风，红旗连锁，乐多超市，蔬菜水果便利店，宜宾燃面）【小区介绍】绿地世纪城由上海绿地集团成都金牛房地产开发有限公司修建，面积：总用地面积：138000.0平方米 总建筑面积：830000.0平方米 总户数：共计19栋，其中一二期项目：3486户 户型区间：50-121平方米。24小时安保，物业费2.5,"
        整租·绿地世纪城 3室1厅 南              "
时代水岸康城,"103.949487,30.79213",2000,房源维护时间：2021-06-08,,"https://image1.ljcdn.com/510100-inspection/275ac5af-eaac-4fbd-b132-87de3abed254.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/968138be-5fbb-4fa4-938d-48689b7b34f0.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/5ad547d9-aa4d-4869-838f-e7bef085adec.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/16214191-97ac-4069-8cde-9b0ded056606.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/5b770126-dae3-4a35-820b-9954f8547888.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/290e4c73-08f6-4b93-8baa-8962628dff4f.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/5b895d86-bc6b-49e0-bf6a-e5ecc981d3ff.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/6d22dead-999f-4002-ac6e-79be77e93336.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/bbe01476-bca0-4703-8df5-b340474ccad9.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://p.ljcdn.com/v0/hdic.t_s/hdic-frame/8a26799f-91c1-4c54-b3e5-b08e8bfebde0.png","基本信息,面积：86.63㎡,朝向：东南,维护：1天前,入住：随时入住,楼层：低楼层/25层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2690387933160284160.html,【交通出行】此房所在小区是2013年所建商品房，开发商为成都西源公司，，物业费1.6元每平方，小区大门和单元门需刷卡进入，每天有保安巡逻，安全舒适 ，小区有地下停车位，人车分流，安全舒适。【出租原因】此房为房东多余房产，目前空置中，由于工作地较远不方打理因此出租，看房提前预约基本可看。【小区介绍】时代水岸康城装修套三，带家具家电小区环境优美，种植各种花卉树木，可供观赏，生活配套齐全，交通方便，小区地下停车场，人车分流，方便舒适,"
        整租·时代水岸康城 3室1厅 东南              "
金科一城,"104.11985463499,30.717012212981",700,房源维护时间：2021-06-09,,https://image1.ljcdn.com/rent-user-avatar/b55f67b4-7536-49e7-b5d8-3b973053cbe4.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/b3685ef6-e3dc-4790-9979-1996e01d2f1d.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/1827657b-bc54-4ccb-9827-bd51e3b83f5c.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/e066c581-6ec2-4a4a-b5f7-ebd99ac4d427.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/64beb91e-80de-4ce8-91ef-315ba755ddf3.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/0cb6b77b-b6a1-4d89-9e22-fdde4fe57d64.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/2c3340b7-0f67-407b-9ca4-c9b8770ab1fe.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/3a3caaf2-d918-4903-94b6-e00232791c34.780x439.jpg,"基本信息,面积：14.00㎡,朝向：东南,维护：今天,入住：随时入住,楼层：19/20层,电梯：有,车位：免费使用,用水：民水,用电：民电,燃气：有,采暖：集中供暖,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2691829450869309440.html,优势：品质好、可押一付一，退换转房、押金无障碍、无中介费，免费看房、房源多，选择丰富。 1、品质：全国连锁，大品牌。精装修，新家具家电，冰箱、洗衣机、微波炉、燃气灶、油烟机、Wi-Fi（电信100M）， 2、押一付一，押一付三选择自由，退房无障碍： 3、无中介费，免费看房。 4、房源多，选择丰富。5：因为是合租房，所以希望室友们可以共同保证室内卫生干净整洁！6：希望我的房子，可以成为您心中的爱情公寓看房随时都方便！7、小区介绍：金科一城小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。8、总结：房屋照片均是实景拍摄，随时都能看房，随时欢迎您来电！,"
        合租·金科一城 4居室 东南卧              "
